,1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,class
1252,0.109850332,0.181640284,3.207508303,0.256142538,0.2600004,0.895297994,0.006191062,0.205734788,-21.32364686,1.695306831,-0.152908144,0.284313573,0.155237912,0.098696485,0.065973558,-0.029838826,-0.094384893,-0.035180105,0.037261714,0.047643238,-0.004712702,0.008670805,0.00317274,0.083572733,0.014716125,0.010954778,0.007690035,0.133822664,0.003269719,0.003519487,0.006147556,0.027876731,0.003771434,0.04907019,0.045127648,0.060061023,0.07365345,0.046099119,0.021490153,0.383469731,0.00417573,0.127292672,0.799646229,0.468740205,0.385135879,0.281500546,0.252295706,0.255902863,0.257064743,0.262197079,0.252294235,0.231190915,0.216578828,0.204375961,0.176994389,0.008065074,0.003824366,0.055988824,0.017305296,0.009870025,0.006454652,0.069395462,0.003919283,0.003706682,0.006087281,0.022431097,0.004527006,0.019251346,150,0.205179784,104,HardDance
1253,0.071231115,0.119774493,3.063695915,0.187649145,0.212702242,0.67628964,0.016580272,0.130873492,-22.95181749,2.118577824,0.457515062,0.186329189,-0.064394699,0.011947248,-0.111515282,0.127633365,-0.053184593,0.130370682,-0.003380114,0.04624523,0.050287954,0.012580953,0.003341168,0.062882496,0.011202169,0.048103686,0.008743207,0.082113302,0.001799494,0.0067293,0.010724772,0.022966207,0.00684212,0.041311075,0.044511787,0.080483838,0.215680267,0.065613792,0.034480168,0.526813984,0.012749307,0.129321799,1.232281422,0.794474296,0.491230172,0.471137209,0.312574401,0.302527379,0.291483091,0.296722274,0.245031302,0.241197384,0.238663338,0.206752181,0.209866178,0.015307978,0.005283106,0.07009851,0.014608652,0.036780687,0.008102835,0.058462411,0.002816698,0.008309515,0.012232129,0.021347478,0.009490613,0.020815056,120,0.125122429,124,HardDance
1254,0.156917347,0.105357329,3.207658719,0.288060283,0.256682459,1.45390409,0.003334722,0.29621211,-21.70564116,0.967052772,-0.237223915,0.034410535,0.092582363,0.165286235,0.022560112,0.052843039,0.068615521,0.055253882,0.020348031,0.051398923,0.024915507,0.007422205,0.002943938,0.085791081,0.006154809,0.011134923,0.007765153,0.063284297,0.003630155,0.006123731,0.006405047,0.021873524,0.005880439,0.036607394,0.04748209,0.036064647,0.11000855,0.028540016,0.010511972,0.357899524,0.002114538,0.099232029,0.589683527,0.34272408,0.324008435,0.279226643,0.230289278,0.253743187,0.233262306,0.199930841,0.208196618,0.201455835,0.20314495,0.197916212,0.172657922,0.005980129,0.002701903,0.051211254,0.004919939,0.010289436,0.007673247,0.048162747,0.0047095,0.005976016,0.004925391,0.016261765,0.005628058,0.017288733,150,0.27471384,151,HardDance
1255,0.173266728,0.128017961,3.206710889,0.298238751,0.262868824,1.517535877,0.007928286,0.339319578,-21.87010704,1.185311887,0.062716633,0.342839269,0.124778332,0.194700703,0.146612457,0.073343348,-0.044658984,0.011836961,0.119204349,0.081853345,0.053191749,0.007949021,0.004166098,0.040620067,0.006654686,0.015155563,0.008416447,0.103107133,0.001713738,0.004526665,0.006158768,0.030564871,0.004241326,0.037133577,0.064131914,0.072767011,0.095674914,0.040468029,0.014437443,0.543273436,0.007391888,0.155255847,0.853750703,0.442079849,0.308497579,0.285472182,0.236649418,0.241915485,0.240587682,0.225714208,0.236501495,0.237023904,0.211008403,0.19058739,0.178428379,0.008502158,0.004496858,0.035556148,0.006074135,0.01459422,0.007013441,0.096351351,0.001913734,0.004443668,0.006602107,0.039273896,0.004082373,0.023841906,133.3333333,0.193213472,141,HardDance
1256,0.097726482,0.137002486,3.11551389,0.223201549,0.237378501,0.885651734,0.007406233,0.146673472,-22.37924581,1.094560735,-0.196943616,0.507380148,0.241338472,0.208267131,-0.056178349,0.115748987,0.173068852,0.062561416,-0.018257228,0.082695821,-0.001459507,0.007564187,0.002204866,0.072746209,0.007335074,0.009575421,0.008464157,0.142066347,0.001364816,0.002642844,0.009607332,0.028565576,0.003704987,0.046861575,0.03804634,0.051432605,0.123004138,0.037684769,0.019311652,0.367277877,0.00564198,0.083580402,1.024799699,0.527412599,0.307207968,0.269188571,0.255780421,0.228041497,0.221354457,0.219583349,0.221196158,0.210029867,0.165295216,0.149786747,0.141731264,0.007072292,0.001901663,0.043336576,0.010051689,0.009371853,0.003680394,0.078763936,0.001401178,0.002397692,0.008101061,0.025809029,0.0037241,0.019451724,150,0.378656681,150,HardDance
1257,0.163601128,0.118393547,3.219046731,0.300216176,0.264511917,1.508185668,0.003350182,0.316577117,-21.12020542,0.927488916,-0.0291627,0.252910369,0.094480485,0.295459016,0.169943879,0.054842534,-0.08689357,0.019288172,0.038366983,0.099777591,0.056772053,0.004201015,0.005086552,0.123758541,0.008587227,0.014847192,0.005911691,0.047097803,0.002808589,0.005910803,0.008451006,0.017522365,0.002334477,0.041981262,0.037749545,0.020348363,0.062640279,0.029990427,0.012046542,0.294610531,0.001582298,0.104341158,0.417803529,0.319421147,0.259750028,0.284583472,0.241062401,0.244336792,0.239042146,0.212182383,0.204514494,0.208357139,0.20246175,0.205125008,0.183821489,0.003318831,0.004161085,0.066320886,0.008754528,0.01069092,0.005542972,0.044708783,0.003025517,0.004504484,0.006651384,0.016924573,0.002559392,0.016346526,150,0.236372646,150,HardDance
1258,0.154214606,0.135882334,3.194231385,0.283174296,0.261925016,1.400292207,0.003357553,0.288837361,-21.00038949,1.000299921,-0.182198634,0.334779099,0.275466126,0.327114918,0.117486013,0.04257186,0.020961134,0.114341476,0.112496662,0.058329218,0.005781728,0.006467309,0.003341031,0.070256867,0.005211157,0.010202508,0.009243869,0.104266085,0.003865305,0.005667892,0.006147234,0.025229818,0.003537992,0.038830761,0.038197029,0.047157706,0.093476795,0.02807922,0.011535561,0.359116405,0.001822246,0.108576799,0.511244512,0.336853948,0.2664483,0.238666717,0.233022784,0.21423458,0.187516089,0.190254001,0.197888833,0.199392842,0.19261009,0.172358024,0.157218723,0.004898527,0.002682384,0.045878143,0.004139151,0.007450152,0.008159327,0.066414744,0.004268326,0.005189709,0.004569739,0.018002057,0.00299181,0.018525474,150,0.280367061,150,HardDance
1259,0.134703151,0.183036303,3.247577662,0.256873853,0.245747955,1.276399294,0.003319376,0.246292427,-20.12919998,1.261744469,-0.42373108,-0.062002075,0.034301352,0.196466923,0.100268933,0.131363957,0.006153291,0.085191132,0.055044209,0.057400781,0.02508183,0.01109263,0.004833382,0.039998403,0.005094017,0.014362487,0.009230089,0.085625521,0.0035538,0.007367833,0.00803763,0.02302667,0.007498772,0.030371436,0.032698515,0.038263651,0.045000125,0.025381593,0.013487136,0.3057111,0.001220299,0.083096727,0.371160842,0.295159311,0.262938588,0.225894814,0.228232421,0.218081691,0.213338318,0.189592886,0.185667554,0.187398229,0.184237566,0.173296082,0.165500546,0.008426433,0.003732729,0.029591055,0.003732603,0.010152791,0.007062356,0.051471232,0.004015712,0.006133584,0.005361656,0.01759986,0.005862421,0.013551272,150,0.245789602,150,HardDance
1260,0.139153194,0.127561656,3.209285001,0.261885338,0.25020224,1.251497171,0.00446568,0.253374407,-21.8099791,1.175001826,-0.173131804,0.233225851,0.051007775,0.170421814,0.116029192,0.237644787,0.124367003,-0.087129842,0.016364445,0.102384757,-0.015011331,0.013303495,0.004015561,0.074919671,0.008909108,0.010617772,0.012231156,0.080425481,0.002813115,0.003164025,0.008373044,0.022866714,0.003989708,0.038093268,0.0551937,0.044857991,0.092342479,0.041475313,0.017735017,0.43617533,0.002651359,0.126806282,0.652246122,0.386051544,0.337667531,0.297386058,0.257009211,0.266127637,0.234555082,0.233589937,0.227664727,0.223691937,0.20097647,0.191590539,0.177426532,0.011126481,0.004840782,0.050209961,0.008657267,0.008858663,0.009849686,0.045476239,0.003716261,0.003641532,0.007691368,0.015233935,0.004580415,0.017547205,150,0.212467532,151,HardDance
1261,0.166720257,0.085227797,3.223344734,0.286228144,0.254550439,1.511422303,0.004487675,0.314334105,-21.73366281,1.000411895,-0.299565785,-0.012505041,-0.131193153,-0.009431883,-0.038047154,0.039515018,0.057985082,0.119676566,0.135318056,0.046234957,0.005574112,0.007189488,0.007583737,0.042048482,0.010121811,0.008760255,0.009718744,0.039726339,0.003853933,0.010009229,0.01069049,0.02244141,0.00443914,0.025668116,0.042713435,0.027225186,0.093741841,0.032105748,0.016053086,0.349062719,0.002402808,0.108928607,0.54469802,0.367717174,0.328920715,0.313600965,0.275823799,0.277529306,0.270302478,0.261871485,0.258579622,0.268999222,0.241896577,0.226379332,0.20141331,0.007455961,0.008573742,0.030459087,0.009997601,0.009893998,0.011725516,0.031969824,0.005285039,0.01143841,0.012447335,0.018157489,0.006236565,0.013411312,150,0.15605428,100,HardDance
1262,0.120631547,0.116022093,3.19843732,0.26233871,0.265348387,0.986655057,0.00425383,0.208674181,-21.51851291,1.651702491,-0.043446463,0.225559767,0.02153848,0.138937375,0.199344623,0.210133468,0.120750026,-0.159782202,0.000192738,-0.005281086,0.098693024,0.009979785,0.009210612,0.101834201,0.008388312,0.017024971,0.00585029,0.094741705,0.002660992,0.003088663,0.006382329,0.025798987,0.004172302,0.045745175,0.039740932,0.037563282,0.063075659,0.03612631,0.016549787,0.340014005,0.002491697,0.110094,0.492342245,0.29753144,0.264433059,0.219837847,0.216152754,0.211194894,0.208819612,0.209138719,0.204164788,0.205738529,0.187744798,0.182902873,0.166756593,0.008253492,0.009885623,0.066764138,0.007209219,0.012700281,0.004926095,0.062150005,0.002851023,0.002875021,0.004782888,0.021213587,0.004580249,0.018595381,150,0.272112253,150,HardDance
1263,0.131640399,0.087916365,3.210012849,0.243579714,0.236299874,1.219512603,0.003463611,0.231410673,-21.95412795,1.133132967,-0.235091845,0.322472841,0.209351695,0.165235309,0.11091866,0.095591585,0.00913269,0.057758082,0.062801646,-0.01277797,0.039209465,0.009182967,0.003962255,0.094671431,0.009561402,0.015750336,0.005323896,0.061515586,0.003083384,0.005309499,0.005727524,0.029716694,0.003854398,0.039268898,0.030687347,0.021583483,0.057697069,0.026497188,0.015878096,0.281459047,0.001609755,0.07297075,0.515601907,0.313122303,0.252848313,0.243601797,0.217999934,0.201826458,0.190799405,0.198877907,0.188448857,0.191467496,0.189709806,0.172578208,0.17416779,0.006666656,0.00347182,0.042510434,0.007571576,0.010179919,0.003818804,0.034788332,0.003144893,0.004777069,0.004588622,0.018200052,0.003368838,0.013519604,150,0.128748281,148,HardDance
1264,0.139888142,0.142873276,3.179210301,0.275095334,0.262482383,1.244463649,0.004964492,0.254740384,-21.77354521,1.190037637,-0.049689497,0.191067809,0.002418884,0.024613197,-0.014338247,0.085681123,0.032871716,0.111308625,0.058940034,-0.050871831,-0.112458001,0.01495634,0.004218239,0.118687058,0.006068058,0.008605246,0.007204222,0.062724444,0.002765369,0.00449176,0.008040738,0.026285498,0.00481748,0.041516715,0.054249765,0.047282132,0.094220581,0.038072351,0.013692008,0.426209893,0.003651059,0.131535461,0.612898963,0.416605248,0.361062827,0.304691396,0.257442049,0.247770469,0.216081631,0.221594857,0.188122587,0.196698027,0.183503938,0.179765427,0.1665437,0.013260255,0.004441727,0.064882454,0.005836274,0.009760253,0.00555753,0.035909119,0.002635928,0.004319942,0.007199403,0.020422111,0.00447079,0.01647718,150,0.366752577,150,HardDance
1265,0.088926254,0.144644075,3.091194045,0.250582931,0.267844835,0.72860746,0.010942858,0.137622027,-22.55442192,1.596269095,0.303110678,0.524969158,0.483563913,0.356368343,0.094212994,0.127702564,0.049994588,0.117451451,-0.10053732,0.075594542,0.116002684,0.005896926,0.001238865,0.138247845,0.003791771,0.012658986,0.004913205,0.11874008,0.000830113,0.001300776,0.010646656,0.041473679,0.001633685,0.058202723,0.054062137,0.093331998,0.154625361,0.049623406,0.019048439,0.513213223,0.009789895,0.146282857,0.926227111,0.501071655,0.369516744,0.317081369,0.27506556,0.234831891,0.232621311,0.227336624,0.228371651,0.26073405,0.203438712,0.201026331,0.191300575,0.007678447,0.00154541,0.091505207,0.004747613,0.017150619,0.004323758,0.09688037,0.001181963,0.001285764,0.01412754,0.031357433,0.001955726,0.025205381,171.4285714,0.31284658,88,HardDance
1266,0.144225431,0.145218886,3.232016428,0.265920105,0.245405337,1.337506449,0.004666491,0.266228787,-21.08455188,0.967532643,-0.394759879,0.070836563,0.099808603,0.134464085,0.023153522,0.050659195,0.076093009,0.185090342,0.075454186,0.083857014,0.012266816,0.008731237,0.005329382,0.07220612,0.005345996,0.008378121,0.01048445,0.06630916,0.00408777,0.008399213,0.007774549,0.01920339,0.005818449,0.032866648,0.048034525,0.045731264,0.056973696,0.034152536,0.014571248,0.413467746,0.002685957,0.118367118,0.535764957,0.398515917,0.358046025,0.335271028,0.274528808,0.263435444,0.226097828,0.215736646,0.207680246,0.209775664,0.188402705,0.189866203,0.172574194,0.007356935,0.005526464,0.05911934,0.005290276,0.007177443,0.009243147,0.056907205,0.004508283,0.008319929,0.007081807,0.018095874,0.00610957,0.018987739,150,0.21305483,78,HardDance
1267,0.135466238,0.165716189,3.221204374,0.275707595,0.261678648,1.279709005,0.003780182,0.243925598,-20.68777719,0.995739666,-0.65222677,0.066657946,0.133410224,0.214109351,0.120690184,0.071590061,0.105953937,0.142330045,0.067382836,0.069449525,0.02389975,0.011026673,0.005321393,0.07270003,0.005492187,0.009024027,0.00624175,0.100280149,0.006241009,0.00458007,0.015265587,0.013488403,0.004561855,0.040625946,0.047091609,0.047801854,0.084009979,0.031308689,0.011861881,0.360114368,0.002347834,0.107450931,0.544924566,0.331893152,0.276151734,0.272906321,0.214378677,0.247462184,0.214128943,0.205494302,0.219660379,0.204530439,0.217333915,0.195223637,0.161641068,0.010423306,0.004911895,0.049039236,0.005073889,0.007563456,0.004987817,0.070153112,0.006078301,0.004669576,0.012109621,0.01019999,0.004672969,0.021977894,171.4285714,0.196366177,80,HardDance
1268,0.173734956,0.138981776,3.213257183,0.320869612,0.273424221,1.571014632,0.005469708,0.351432443,-21.77187956,1.099715696,0.26298212,0.358945569,0.152539763,0.120451412,0.216008312,0.14368543,0.016201531,0.049139087,0.013649527,0.095933283,0.051348857,0.005452116,0.002401747,0.055658276,0.007727294,0.012147924,0.003266382,0.10120141,0.001043157,0.003004303,0.017373645,0.035471499,0.001976459,0.040230511,0.054623027,0.044870167,0.070815136,0.033770957,0.008717168,0.475456402,0.004156569,0.155612216,0.774313597,0.41855893,0.382381592,0.303190031,0.25019038,0.222775598,0.214389792,0.221794279,0.23474751,0.261818222,0.194096865,0.189081934,0.168323642,0.00583098,0.002525453,0.03254193,0.007106268,0.010283396,0.002446499,0.0857786,0.0010925,0.003163801,0.016078989,0.034939267,0.002089238,0.019946394,171.4285714,0.422991567,88,HardDance
1269,0.098572392,0.223018864,3.206250031,0.269047867,0.270711233,0.846739397,0.014353063,0.154506639,-21.82031095,1.414652908,0.265977038,0.499722283,0.288425921,0.147897153,0.300890868,0.256130959,-0.015219348,-0.045949421,0.03966001,0.028574888,-0.029345495,0.006377043,0.001433431,0.071890339,0.012123667,0.017383376,0.003810874,0.153790981,0.000893181,0.002082766,0.00743589,0.038167442,0.001528172,0.056679684,0.054869025,0.068912607,0.104098421,0.046261168,0.01704645,0.452560166,0.011314717,0.12691208,0.961172056,0.49862379,0.464040133,0.30728858,0.275760466,0.241473296,0.265242968,0.250986336,0.261672945,0.268216887,0.243548611,0.233509111,0.218612377,0.009951729,0.001887414,0.060758036,0.014054302,0.025553034,0.00329205,0.122694489,0.001059505,0.002205901,0.0118383,0.048357479,0.001770526,0.027564247,171.4285714,0.342227662,88,HardDance
1270,0.117668633,0.181068305,3.213603308,0.276611891,0.276258245,0.954590277,0.003959932,0.189165274,-20.82868314,1.585713243,-0.165696937,-0.084220909,-0.118363267,0.228179372,0.088711572,0.097989726,0.098562935,0.172957959,0.06269793,0.110733382,0.036445641,0.006276338,0.003818574,0.104949619,0.005805419,0.011547764,0.009927199,0.110701538,0.003195205,0.004839811,0.00655588,0.031958196,0.004692965,0.049971052,0.034443963,0.041648415,0.053680546,0.024959716,0.011913307,0.23926273,0.002274592,0.078180277,0.475885102,0.244061751,0.249535713,0.290209212,0.218683226,0.226250841,0.229985116,0.197913614,0.204861433,0.206305325,0.207930108,0.188386963,0.171804835,0.005597989,0.00386514,0.070637456,0.005175641,0.010241349,0.010322848,0.067249324,0.004044315,0.004811998,0.00466385,0.028975576,0.004872379,0.02173794,171.4285714,0.301329056,88,HardDance
1271,0.099645859,0.157286379,3.156262848,0.226857062,0.232665849,0.910956002,0.009718819,0.167724034,-22.6418126,1.029650275,-0.049051898,0.456192143,0.191268229,0.208949918,-0.060970643,0.129113999,0.114670448,0.127317301,0.08347718,0.058782327,0.022099541,0.006780474,0.002800228,0.112248816,0.005602165,0.009137599,0.00928156,0.092546197,0.003239176,0.005075247,0.00813275,0.028053785,0.004965466,0.049832153,0.050563316,0.070273376,0.143562193,0.047550969,0.022170259,0.454875821,0.009748566,0.108943781,1.22274408,0.730294276,0.423852258,0.359362481,0.316436372,0.295935952,0.252886498,0.225903384,0.220193351,0.207538786,0.225384508,0.233399478,0.210496676,0.007835315,0.003516534,0.072741584,0.007850334,0.010942907,0.007661262,0.06882938,0.005405877,0.005541022,0.010250289,0.025122603,0.007480705,0.01987426,150,0.123935147,75,HardDance
1272,0.122222932,0.163120818,3.182967537,0.25608145,0.254918168,0.989328135,0.004989281,0.210202105,-21.10446316,1.57314862,0.01783109,0.059187498,0.28623138,0.304366652,-0.004818515,0.094345961,0.071869546,0.061693295,0.011019832,0.021448398,-0.009095239,0.011332592,0.002932429,0.111275528,0.005533921,0.012384573,0.010006215,0.083398782,0.003229283,0.004853996,0.007066036,0.031753102,0.003805681,0.045090537,0.043848238,0.054226672,0.084029755,0.036694111,0.015347521,0.39080412,0.003214313,0.116173179,0.524624586,0.335244535,0.318687616,0.263511123,0.253179621,0.216627749,0.229971235,0.208797132,0.215580145,0.20684754,0.203179304,0.200281456,0.189447009,0.010240532,0.003081579,0.077082208,0.005757142,0.010679929,0.008926346,0.055827153,0.004319934,0.005418736,0.005884945,0.023483877,0.003813799,0.021087962,150,0.296943231,150,HardDance
1273,0.154486221,0.152136588,3.146384295,0.290034101,0.272518814,1.249369105,0.005616338,0.267174436,-21.40624321,1.222364259,0.120027506,0.374415084,-0.017701093,0.196275982,0.073108472,0.044662522,0.016818322,0.073516923,0.006033236,0.015840744,-0.05106352,0.010216453,0.002755988,0.091173955,0.005063228,0.012574867,0.004559388,0.039597753,0.002169245,0.004441982,0.012683285,0.058483356,0.0032541,0.037113149,0.053427178,0.057608171,0.133034211,0.040358927,0.015903546,0.395279676,0.004574904,0.124703739,0.712515846,0.431884475,0.353673798,0.287317698,0.286931346,0.228027565,0.220850255,0.210948691,0.205321711,0.213712104,0.194294295,0.180438618,0.16426534,0.008351277,0.00246289,0.065804401,0.004105943,0.012103023,0.003516545,0.034072312,0.002712067,0.004788614,0.012824716,0.046704701,0.003245891,0.013208828,150,0.269845232,150,HardDance
1274,0.126491944,0.182364485,3.126419231,0.277180486,0.265219545,1.110124269,0.007296295,0.23259353,-21.80638983,1.44829348,0.098499235,0.289623676,-0.062720542,-0.065585279,-0.107365381,-0.009248725,0.029453907,0.20641205,0.178349514,0.053500021,-0.060839576,0.006598438,0.003026542,0.14278919,0.00863168,0.007422126,0.005940097,0.05273078,0.001782256,0.007243848,0.01084808,0.021630303,0.003049972,0.048219135,0.047832529,0.058676251,0.143713247,0.045270256,0.016551205,0.406427603,0.005511986,0.120980536,1.025397568,0.470772944,0.344816498,0.276497753,0.255010927,0.240447259,0.215658652,0.210102366,0.191001539,0.209829525,0.229584881,0.209354907,0.189942909,0.006524108,0.002957065,0.081095294,0.007297436,0.007609722,0.00514245,0.058938242,0.002182736,0.006653067,0.009778828,0.020814477,0.003235002,0.018385078,150,0.274150159,150,HardDance
1275,0.102214295,0.121045461,3.221958077,0.237452252,0.24702671,0.93260746,0.003749733,0.177557989,-21.61092095,1.323675609,-0.316970743,0.334359738,0.00428317,0.298767227,0.278528972,0.116657013,-0.015372685,0.05918625,-0.058828566,0.133208361,0.054304169,0.006546371,0.005882877,0.095562336,0.007079201,0.018607935,0.008885651,0.111753467,0.003477866,0.00358808,0.005307333,0.02167183,0.002866833,0.048668102,0.032831997,0.027609421,0.058768827,0.037589318,0.021585116,0.275794607,0.002251046,0.081535588,0.417053571,0.29795813,0.296579408,0.232670604,0.234094568,0.244589072,0.235702387,0.217880047,0.210071064,0.220462018,0.209674309,0.187890493,0.171972196,0.00548509,0.005040345,0.041899816,0.006803678,0.017730363,0.007880369,0.049764586,0.003593835,0.003380672,0.003612597,0.011673351,0.002529128,0.014108303,150,0.226691042,150,HardDance
1276,0.105138265,0.116775714,3.201418511,0.232335404,0.235374977,1.02828945,0.006147175,0.180938485,-21.96871489,1.193586728,0.054075073,0.374255431,0.033786152,0.190932073,0.260228914,0.231377056,0.10819077,0.099402632,-0.028902492,0.073189874,0.032348353,0.006473815,0.005711704,0.07676802,0.006827221,0.012067332,0.006923648,0.141206514,0.002047348,0.003453255,0.009189976,0.024853529,0.001734315,0.050292979,0.037243855,0.040563939,0.074502168,0.03311439,0.019578361,0.361958743,0.004783415,0.090269428,0.602941961,0.39562436,0.317441069,0.251541064,0.250540726,0.242730699,0.221755725,0.218828583,0.205451216,0.203484959,0.198506069,0.186819878,0.179520725,0.006257342,0.004966789,0.041207992,0.005438063,0.010248815,0.005918106,0.071568151,0.001900485,0.003538702,0.009404057,0.025043501,0.001870915,0.017216734,171.4285714,0.332037325,85,HardDance
1277,0.142938397,0.181296137,3.214176959,0.291574075,0.273167237,1.179943548,0.005646742,0.257225977,-21.06012527,1.348394851,0.034532767,0.468187338,0.216188011,0.044750305,-7.08E-05,0.061467647,0.136310769,0.122468526,0.106948117,0.008758796,-0.013784537,0.008966873,0.003782348,0.064895284,0.009226623,0.014273065,0.006226571,0.084389588,0.001349341,0.006669038,0.008589115,0.043213414,0.002832888,0.037881549,0.042163779,0.044996619,0.068795491,0.039442743,0.019445034,0.351610726,0.003512043,0.131017843,0.727497836,0.391063966,0.366378836,0.303471736,0.255166069,0.244757736,0.263522254,0.259921755,0.248524993,0.282291595,0.271944349,0.222431254,0.215365713,0.010465478,0.004612089,0.04108259,0.01030237,0.012395849,0.006120697,0.078517751,0.001517553,0.007471258,0.010224819,0.033966477,0.003326935,0.018790511,171.4285714,0.332538168,85,HardDance
1278,0.1557445,0.137657836,3.220162921,0.287451587,0.256938121,1.319490241,0.005824436,0.305296908,-21.58540289,1.377464042,-0.079912178,0.084219012,-0.01353888,0.010971504,0.13143643,0.163349809,0.029441973,0.049926481,-0.024794712,0.024442924,0.009538431,0.012688811,0.003435241,0.063149974,0.015437364,0.011718725,0.005569958,0.074886723,0.002273491,0.005669961,0.012321859,0.024474655,0.004945854,0.034496805,0.067987218,0.036487809,0.073956185,0.051565119,0.016843015,0.543900899,0.0042863,0.1783899,0.79461946,0.424270828,0.428987169,0.301929379,0.272014057,0.264157704,0.248104893,0.222089852,0.216680284,0.232716544,0.238745394,0.210622014,0.198233151,0.011377344,0.003412489,0.043854308,0.013384907,0.011359682,0.00553933,0.06755451,0.002643284,0.005195196,0.012512003,0.025791067,0.005013121,0.017356187,171.4285714,0.337186898,85,HardDance
1279,0.145709476,0.111221876,3.196248751,0.265629471,0.245140509,1.328807057,0.003336954,0.259385089,-21.57142103,1.0628763,-0.263155484,0.278827941,0.071860878,0.049250969,0.130506409,0.183557191,0.065558327,-0.063377765,-0.106706402,0.048927608,-0.043247121,0.010583637,0.009331365,0.072386302,0.008207936,0.010245903,0.006723008,0.088006257,0.002819991,0.002940015,0.012606913,0.019139058,0.003407155,0.03983159,0.038365521,0.024252721,0.075741837,0.030919022,0.013941535,0.326879267,0.00157347,0.095528347,0.544667802,0.332834782,0.261835652,0.287344194,0.220419269,0.206507441,0.208809445,0.191850794,0.192996973,0.188891892,0.193773632,0.18834065,0.171861055,0.009152121,0.008697919,0.039712672,0.006972553,0.006736326,0.005280933,0.047624092,0.002797897,0.002464947,0.010018478,0.016025787,0.003322649,0.015053013,150,0.235135135,150,HardDance
1280,0.177771914,0.097770068,3.180434895,0.297174895,0.254166798,1.570317457,0.002938765,0.334103544,-22.24298462,0.640563024,0.049952854,0.369877772,-0.358644251,0.199534333,0.077863794,-0.086296186,0.060342381,-0.003098549,-0.134973374,0.03800161,-0.005025266,0.007468093,0.002296537,0.049918252,0.006867164,0.007647147,0.004588541,0.064279664,0.002697428,0.004351484,0.023029094,0.015529127,0.003499076,0.026076131,0.036208934,0.030472273,0.131916293,0.02728568,0.01201061,0.312837555,0.001525401,0.090208797,0.751232624,0.421833911,0.3003251,0.258682785,0.256225856,0.224662148,0.202993125,0.19606009,0.163264926,0.18098809,0.178281681,0.18449611,0.162838685,0.006249053,0.001843497,0.022539343,0.005873958,0.006631068,0.003355434,0.032061472,0.003176177,0.003762894,0.015176455,0.013161343,0.002659143,0.009735429,150,0.291528873,150,HardDance
1281,0.119159642,0.126870082,3.223095327,0.233725529,0.235201617,1.134460844,0.004530436,0.213577387,-21.59044338,1.334063324,-0.229764363,0.236807559,0.07837206,0.102588075,0.021495837,0.118707603,0.085103727,0.041240838,-0.01286,0.046227614,-0.003117728,0.009389261,0.003693824,0.088507462,0.008151869,0.010515382,0.007001602,0.090336604,0.003219226,0.004162603,0.013320177,0.021256502,0.00505469,0.04085993,0.040553224,0.043432303,0.066927861,0.034069763,0.018984061,0.369121118,0.002761116,0.098639171,0.503998455,0.426973547,0.353936481,0.27880305,0.223811031,0.241328284,0.213862641,0.205637462,0.220008278,0.217745908,0.217811921,0.195582525,0.178386665,0.007508853,0.00389145,0.050996565,0.007137488,0.008399636,0.006920526,0.056146106,0.004034236,0.004155919,0.009972185,0.017526276,0.004810293,0.016208282,150,0.29346991,150,HardDance
